x Distance [mm]	Height [cm]
 1085.850 	 7.041 
 1086.040 	 7.038 
 1086.225 	 7.039 
 1086.415 	 7.044 
 1086.605 	 7.046 
 1086.790 	 7.046 
 1086.980 	 7.043 
 1087.165 	 7.038 
 1087.355 	 7.041 
 1087.545 	 7.041 
 1087.730 	 7.041 
 1087.920 	 7.039 
 1088.105 	 7.038 
 1088.295 	 7.037 
 1088.485 	 7.033 
 1088.670 	 7.038 
 1088.860 	 7.041 
 1089.045 	 7.041 
 1089.235 	 7.041 
 1089.425 	 7.041 
 1089.610 	 7.043 
 1089.800 	 7.042 
 1089.985 	 7.038 
 1090.175 	 7.041 
 1090.365 	 7.041 
 1090.550 	 7.043 
 1090.740 	 7.043 
 1090.925 	 7.041 
 1091.115 	 7.043 
 1091.305 	 7.046 
 1091.490 	 7.044 
 1091.680 	 7.041 
 1091.865 	 7.041 
 1092.055 	 7.038 
 1092.245 	 7.036 
 1092.430 	 7.036 
 1092.620 	 7.036 
 1092.805 	 7.036 
 1092.995 	 7.038 
 1093.185 	 7.043 
 1093.370 	 7.046 
 1093.560 	 7.046 
 1093.745 	 7.044 
 1093.935 	 7.043 
 1094.125 	 7.046 
 1094.310 	 7.046 
 1094.500 	 7.048 
 1094.685 	 7.049 
 1094.875 	 7.046 
 1095.065 	 7.046 
 1095.250 	 7.046 
 1095.440 	 7.044 
 1095.625 	 7.041 
 1095.815 	 7.043 
 1096.005 	 7.042 
 1096.190 	 7.038 
 1096.380 	 7.039 
 1096.565 	 7.038 
 1096.755 	 7.039 
 1096.945 	 7.038 
 1097.130 	 7.041 
 1097.320 	 7.043 
 1097.505 	 7.044 
 1097.695 	 7.041 
 1097.885 	 7.041 
 1098.070 	 7.043 
 1098.260 	 7.044 
 1098.445 	 7.046 
 1098.635 	 7.048 
 1098.825 	 7.046 
 1099.010 	 7.044 
 1099.200 	 7.041 
 1099.385 	 7.036 
 1099.575 	 7.026 
 1099.765 	 7.026 
 1099.950 	 7.026 
 1100.140 	 7.026 
 1100.325 	 7.028 
 1100.515 	 7.031 
 1100.705 	 7.033 
 1100.890 	 7.034 
 1101.080 	 7.033 
 1101.265 	 7.036 
 1101.455 	 7.036 
 1101.645 	 7.034 
 1101.830 	 7.033 
 1102.020 	 7.038 
 1102.205 	 7.041 
 1102.395 	 7.039 
 1102.585 	 7.038 
 1102.770 	 7.041 
 1102.960 	 7.041 
 1103.145 	 7.043 
 1103.335 	 7.046 
 1103.525 	 7.044 
 1103.710 	 7.041 
 1103.900 	 7.039 
 1104.085 	 7.040 
 1104.275 	 7.046 
 1104.465 	 7.046 
 1104.650 	 7.046 
 1104.840 	 7.046 
 1105.025 	 7.046 
 1105.215 	 7.046 
 1105.405 	 7.046 
 1105.590 	 7.048 
 1105.780 	 7.048 
 1105.965 	 7.046 
 1106.155 	 7.046 
 1106.345 	 7.046 
 1106.530 	 7.046 
 1106.720 	 7.046 
 1106.905 	 7.044 
 1107.095 	 7.042 
 1107.285 	 7.044 
 1107.470 	 7.043 
 1107.660 	 7.046 
 1107.845 	 7.046 
 1108.035 	 7.047 
 1108.225 	 7.051 
 1108.410 	 7.051 
 1108.600 	 7.051 
 1108.785 	 7.051 
 1108.975 	 7.049 
 1109.165 	 7.046 
 1109.350 	 7.048 
 1109.540 	 7.051 
 1109.725 	 7.051 
 1109.915 	 7.051 
 1110.105 	 7.049 
 1110.290 	 7.046 
 1110.480 	 7.047 
 1110.665 	 7.049 
 1110.855 	 7.048 
 1111.045 	 7.051 
 1111.230 	 7.051 
 1111.420 	 7.051 
 1111.605 	 7.051 
 1111.795 	 7.051 
 1111.985 	 7.049 
 1112.170 	 7.047 
 1112.360 	 7.047 
 1112.545 	 7.043 
 1112.735 	 7.046 
 1112.925 	 7.046 
 1113.110 	 7.046 
 1113.300 	 7.048 
 1113.485 	 7.051 
 1113.675 	 7.051 
 1113.865 	 7.051 
 1114.050 	 7.052 
 1114.240 	 7.054 
 1114.425 	 7.051 
 1114.615 	 7.049 
 1114.805 	 7.048 
 1114.990 	 7.051 
 1115.180 	 7.051 
 1115.365 	 7.051 
 1115.555 	 7.051 
 1115.745 	 7.051 
 1115.930 	 7.051 
 1116.120 	 7.051 
 1116.305 	 7.048 
 1116.495 	 7.051 
 1116.685 	 7.053 
 1116.870 	 7.051 
 1117.060 	 7.051 
 1117.245 	 7.051 
 1117.435 	 7.051 
 1117.625 	 7.053 
 1117.810 	 7.054 
 1118.000 	 7.051 
 1118.185 	 7.051 
 1118.375 	 7.053 
 1118.565 	 7.053 
 1118.750 	 7.051 
 1118.940 	 7.051 
 1119.125 	 7.051 
 1119.315 	 7.051 
 1119.505 	 7.049 
 1119.690 	 7.048 
 1119.880 	 7.053 
 1120.065 	 7.054 
 1120.255 	 7.051 
 1120.445 	 7.051 
 1120.630 	 7.053 
 1120.820 	 7.054 
 1121.005 	 7.054 
 1121.195 	 7.056 
 1121.385 	 7.056 
 1121.570 	 7.054 
 1121.760 	 7.053 
 1121.945 	 7.054 
 1122.135 	 7.052 
 1122.325 	 7.056 
 1122.510 	 7.056 
 1122.700 	 7.056 
 1122.885 	 7.056 
 1123.075 	 7.056 
 1123.265 	 7.056 
 1123.450 	 7.056 
 1123.640 	 7.056 
 1123.825 	 7.056 
 1124.015 	 7.056 
 1124.205 	 7.056 
 1124.390 	 7.056 
 1124.580 	 7.056 
 1124.765 	 7.056 
 1124.955 	 7.056 
 1125.145 	 7.054 
 1125.330 	 7.053 
 1125.520 	 7.056 
 1125.705 	 7.056 
 1125.895 	 7.058 
 1126.085 	 7.057 
 1126.270 	 7.053 
 1126.460 	 7.057 
 1126.645 	 7.061 
 1126.835 	 7.061 
 1127.025 	 7.058 
 1127.210 	 7.058 
 1127.400 	 7.061 
 1127.585 	 7.059 
 1127.775 	 7.056 
 1127.965 	 7.057 
 1128.150 	 7.059 
 1128.340 	 7.056 
 1128.525 	 7.056 
 1128.715 	 7.057 
 1128.905 	 7.059 
 1129.090 	 7.056 
 1129.280 	 7.056 
 1129.465 	 7.054 
 1129.655 	 7.051 
 1129.845 	 7.051 
 1130.030 	 7.051 
 1130.220 	 7.051 
 1130.405 	 7.051 
 1130.595 	 7.051 
 1130.785 	 7.052 
 1130.970 	 7.054 
 1131.160 	 7.051 
 1131.345 	 7.051 
 1131.535 	 7.051 
 1131.725 	 7.051 
 1131.910 	 7.053 
 1132.100 	 7.054 
 1132.285 	 7.051 
 1132.475 	 7.051 
 1132.665 	 7.051 
 1132.850 	 7.051 
 1133.040 	 7.048 
 1133.225 	 7.048 
 1133.415 	 7.051 
 1133.605 	 7.051 
 1133.790 	 7.051 
 1133.980 	 7.053 
 1134.165 	 7.054 
 1134.355 	 7.051 
 1134.545 	 7.051 
 1134.730 	 7.053 
 1134.920 	 7.056 
 1135.105 	 7.054 
 1135.295 	 7.053 
 1135.485 	 7.056 
 1135.670 	 7.058 
 1135.860 	 7.059 
 1136.045 	 7.056 
 1136.235 	 7.054 
 1136.425 	 7.050 
 1136.610 	 7.046 
 1136.800 	 7.048 
 1136.985 	 7.051 
 1137.175 	 7.051 
 1137.365 	 7.051 
 1137.550 	 7.051 
 1137.740 	 7.051 
 1137.925 	 7.051 
 1138.115 	 7.051 
 1138.305 	 7.051 
 1138.490 	 7.051 
 1138.680 	 7.046 
 1138.865 	 7.043 
 1139.055 	 7.047 
 1139.245 	 7.051 
 1139.430 	 7.051 
 1139.620 	 7.051 
 1139.805 	 7.051 
 1139.995 	 7.051 
 1140.185 	 7.048 
 1140.370 	 7.048 
 1140.560 	 7.051 
 1140.745 	 7.048 
 1140.935 	 7.050 
 1141.125 	 7.054 
 1141.310 	 7.051 
 1141.500 	 7.051 
 1141.685 	 7.051 
 1141.875 	 7.051 
 1142.065 	 7.053 
 1142.250 	 7.056 
 1142.440 	 7.056 
 1142.625 	 7.056 
 1142.815 	 7.054 
 1143.005 	 7.048 
 1143.190 	 7.050 
 1143.380 	 7.054 
 1143.565 	 7.051 
 1143.755 	 7.051 
 1143.945 	 7.053 
 1144.130 	 7.056 
 1144.320 	 7.054 
 1144.505 	 7.053 
 1144.695 	 7.056 
 1144.885 	 7.056 
 1145.070 	 7.054 
 1145.260 	 7.053 
 1145.445 	 7.056 
 1145.635 	 7.053 
 1145.825 	 7.053 
 1146.010 	 7.056 
 1146.200 	 7.056 
 1146.385 	 7.056 
 1146.575 	 7.056 
 1146.765 	 7.056 
 1146.950 	 7.053 
 1147.140 	 7.053 
 1147.325 	 7.053 
 1147.515 	 7.051 
 1147.705 	 7.053 
 1147.890 	 7.056 
 1148.080 	 7.056 
 1148.265 	 7.056 
 1148.455 	 7.056 
 1148.645 	 7.053 
 1148.830 	 7.053 
 1149.020 	 7.053 
 1149.205 	 7.053 
 1149.395 	 7.056 
 1149.585 	 7.056 
 1149.770 	 7.056 
 1149.960 	 7.053 
 1150.145 	 7.051 
 1150.335 	 7.051 
 1150.525 	 7.051 
 1150.710 	 7.054 
 1150.900 	 7.052 
 1151.085 	 7.048 
 1151.275 	 7.046 
 1151.465 	 7.052 
 1151.650 	 7.053 
 1151.840 	 7.048 
 1152.025 	 7.052 
 1152.215 	 7.056 
 1152.405 	 7.056 
 1152.590 	 7.053 
 1152.780 	 7.054 
 1152.965 	 7.056 
 1153.155 	 7.056 
 1153.345 	 7.058 
 1153.530 	 7.057 
 1153.720 	 7.056 
 1153.905 	 7.053 
 1154.095 	 7.056 
 1154.285 	 7.058 
 1154.470 	 7.058 
 1154.660 	 7.055 
 1154.845 	 7.053 
 1155.035 	 7.056 
 1155.225 	 7.053 
 1155.410 	 7.053 
 1155.600 	 7.056 
 1155.785 	 7.056 
 1155.975 	 7.056 
 1156.165 	 7.056 
 1156.350 	 7.056 
 1156.540 	 7.058 
 1156.725 	 7.061 
 1156.915 	 7.058 
 1157.105 	 7.053 
 1157.290 	 7.056 
 1157.480 	 7.061 
 1157.665 	 7.061 
 1157.855 	 7.063 
 1158.045 	 7.063 
 1158.230 	 7.061 
 1158.420 	 7.058 
 1158.605 	 7.053 
 1158.795 	 7.051 
 1158.985 	 7.051 
 1159.170 	 7.051 
 1159.360 	 7.051 
 1159.545 	 7.051 
 1159.735 	 7.053 
 1159.925 	 7.056 
 1160.110 	 7.056 
 1160.300 	 7.056 
 1160.485 	 7.056 
 1160.675 	 7.056 
 1160.865 	 7.056 
 1161.050 	 7.056 
 1161.240 	 7.058 
 1161.425 	 7.061 
 1161.615 	 7.056 
 1161.805 	 7.056 
 1161.990 	 7.061 
 1162.180 	 7.061 
 1162.365 	 7.058 
 1162.555 	 7.056 
 1162.745 	 7.056 
 1162.930 	 7.058 
 1163.120 	 7.058 
 1163.305 	 7.053 
 1163.495 	 7.053 
 1163.685 	 7.056 
 1163.870 	 7.056 
 1164.060 	 7.053 
 1164.245 	 7.053 
 1164.435 	 7.056 
 1164.625 	 7.056 
 1164.810 	 7.056 
 1165.000 	 7.056 
 1165.185 	 7.058 
 1165.375 	 7.061 
 1165.565 	 7.061 
 1165.750 	 7.061 
 1165.940 	 7.058 
 1166.125 	 7.056 
 1166.315 	 7.056 
 1166.505 	 7.056 
 1166.690 	 7.056 
 1166.880 	 7.056 
 1167.065 	 7.056 
 1167.255 	 7.056 
 1167.445 	 7.056 
 1167.630 	 7.053 
 1167.820 	 7.053 
 1168.005 	 7.056 
 1168.195 	 7.056 
 1168.385 	 7.056 
 1168.570 	 7.053 
 1168.760 	 7.054 
 1168.945 	 7.058 
 1169.135 	 7.058 
 1169.325 	 7.056 
 1169.510 	 7.056 
 1169.700 	 7.058 
 1169.885 	 7.055 
 1170.075 	 7.056 
 1170.265 	 7.058 
 1170.450 	 7.053 
 1170.640 	 7.051 
 1170.825 	 7.053 
 1171.015 	 7.053 
 1171.205 	 7.051 
 1171.390 	 7.053 
 1171.580 	 7.056 
 1171.765 	 7.056 
 1171.955 	 7.056 
 1172.145 	 7.053 
 1172.330 	 7.048 
 1172.520 	 7.046 
 1172.705 	 7.049 
 1172.895 	 7.051 
 1173.085 	 7.051 
 1173.270 	 7.051 
 1173.460 	 7.051 
 1173.645 	 7.048 
 1173.835 	 7.049 
 1174.025 	 7.051 
 1174.210 	 7.051 
 1174.400 	 7.051 
 1174.585 	 7.051 
 1174.775 	 7.051 
 1174.965 	 7.051 
 1175.150 	 7.051 
 1175.340 	 7.051 
 1175.525 	 7.051 
 1175.715 	 7.056 
 1175.905 	 7.056 
 1176.090 	 7.056 
 1176.280 	 7.059 
 1176.465 	 7.054 
 1176.655 	 7.054 
 1176.845 	 7.056 
 1177.030 	 7.056 
 1177.220 	 7.056 
 1177.405 	 7.056 
 1177.595 	 7.051 
 1177.785 	 7.051 
 1177.970 	 7.051 
 1178.160 	 7.047 
 1178.345 	 7.049 
 1178.535 	 7.056 
 1178.725 	 7.056 
 1178.910 	 7.052 
 1179.100 	 7.051 
 1179.285 	 7.051 
 1179.475 	 7.051 
 1179.665 	 7.051 
 1179.850 	 7.051 
 1180.040 	 7.051 
 1180.225 	 7.056 
 1180.415 	 7.056 
 1180.605 	 7.059 
 1180.790 	 7.061 
 1180.980 	 7.061 
 1181.165 	 7.065 
 1181.355 	 7.062 
 1181.545 	 7.054 
 1181.730 	 7.051 
 1181.920 	 7.054 
 1182.105 	 7.052 
 1182.295 	 7.054 
 1182.485 	 7.052 
 1182.670 	 7.056 
 1182.860 	 7.056 
 1183.045 	 7.052 
 1183.235 	 7.055 
 1183.425 	 7.052 
 1183.610 	 7.047 
 1183.800 	 7.053 
 1183.985 	 7.056 
 1184.175 	 7.056 
 1184.365 	 7.060 
 1184.550 	 7.057 
 1184.740 	 7.052 
 1184.925 	 7.055 
 1185.115 	 7.060 
 1185.305 	 7.057 
 1185.490 	 7.056 
 1185.680 	 7.063 
 1185.865 	 7.061 
 1186.055 	 7.065 
 1186.245 	 7.062 
 1186.430 	 7.064 
 1186.620 	 7.065 
 1186.805 	 7.065 
 1186.995 	 7.066 
 1187.185 	 7.070 
 1187.370 	 7.070 
 1187.560 	 7.070 
 1187.745 	 7.063 
 1187.935 	 7.067 
 1188.125 	 7.063 
 1188.310 	 7.061 
 1188.500 	 7.061 
 1188.685 	 7.065 
 1188.875 	 7.070 
 1189.065 	 7.067 
 1189.250 	 7.069 
 1189.440 	 7.066 
 1189.625 	 7.065 
 1189.815 	 7.069 
 1190.005 	 7.070 
 1190.190 	 7.070 
 1190.380 	 7.070 
 1190.565 	 7.070 
 1190.755 	 7.066 
 1190.945 	 7.073 
 1191.130 	 7.067 
 1191.320 	 7.069 
 1191.505 	 7.066 
 1191.695 	 7.062 
 1191.885 	 7.065 
 1192.070 	 7.065 
 1192.260 	 7.065 
 1192.445 	 7.065 
 1192.635 	 7.065 
 1192.825 	 7.062 
 1193.010 	 7.061 
 1193.200 	 7.061 
 1193.385 	 7.061 
 1193.575 	 7.061 
 1193.765 	 7.061 
 1193.950 	 7.061 
 1194.140 	 7.057 
 1194.325 	 7.065 
 1194.515 	 7.065 
 1194.705 	 7.065 
 1194.890 	 7.065 
 1195.080 	 7.065 
 1195.265 	 7.062 
 1195.455 	 7.061 
 1195.645 	 7.061 
 1195.830 	 7.057 
 1196.020 	 7.064 
 1196.205 	 7.062 
 1196.395 	 7.064 
 1196.585 	 7.062 
 1196.770 	 7.061 
 1196.960 	 7.064 
 1197.145 	 7.061 
 1197.335 	 7.064 
 1197.525 	 7.062 
 1197.710 	 7.064 
 1197.900 	 7.061 
 1198.085 	 7.061 
 1198.275 	 7.065 
 1198.465 	 7.065 
 1198.650 	 7.065 
 1198.840 	 7.065 
 1199.025 	 7.065 
 1199.215 	 7.065 
 1199.405 	 7.070 
 1199.590 	 7.066 
 1199.780 	 7.065 
 1199.965 	 7.065 
 1200.155 	 7.065 
 1200.345 	 7.069 
 1200.530 	 7.065 
 1200.720 	 7.065 
 1200.905 	 7.065 
 1201.095 	 7.069 
 1201.285 	 7.066 
 1201.470 	 7.065 
 1201.660 	 7.066 
 1201.845 	 7.070 
 1202.035 	 7.066 
 1202.225 	 7.069 
 1202.410 	 7.070 
 1202.600 	 7.066 
 1202.785 	 7.065 
 1202.975 	 7.061 
 1203.165 	 7.061 
 1203.350 	 7.065 
 1203.540 	 7.065 
 1203.725 	 7.065 
 1203.915 	 7.070 
 1204.105 	 7.070 
 1204.290 	 7.070 
 1204.480 	 7.070 
 1204.665 	 7.066 
 1204.855 	 7.065 
 1205.045 	 7.065 
 1205.230 	 7.065 
 1205.420 	 7.069 
 1205.605 	 7.070 
 1205.795 	 7.070 
 1205.985 	 7.070 
 1206.170 	 7.070 
 1206.360 	 7.074 
 1206.545 	 7.068 
 1206.735 	 7.069 
 1206.925 	 7.070 
 1207.110 	 7.066 
 1207.300 	 7.065 
 1207.485 	 7.070 
 1207.675 	 7.070 
 1207.865 	 7.070 
 1208.050 	 7.070 
 1208.240 	 7.066 
 1208.425 	 7.069 
 1208.615 	 7.070 
 1208.805 	 7.070 
 1208.990 	 7.070 
 1209.180 	 7.075 
 1209.365 	 7.080 
 1209.555 	 7.076 
 1209.745 	 7.075 
 1209.930 	 7.075 
 1210.120 	 7.075 
 1210.305 	 7.071 
 1210.495 	 7.070 
 1210.685 	 7.066 
 1210.870 	 7.070 
 1211.060 	 7.070 
 1211.245 	 7.070 
 1211.435 	 7.075 
 1211.625 	 7.071 
 1211.810 	 7.070 
 1212.000 	 7.070 
 1212.185 	 7.070 
 1212.375 	 7.070 
 1212.565 	 7.070 
 1212.750 	 7.066 
 1212.940 	 7.070 
 1213.125 	 7.066 
 1213.315 	 7.065 
 1213.505 	 7.070 
 1213.690 	 7.070 
 1213.880 	 7.070 
 1214.065 	 7.070 
 1214.255 	 7.066 
 1214.445 	 7.069 
 1214.630 	 7.070 
 1214.820 	 7.070 
 1215.005 	 7.070 
 1215.195 	 7.070 
 1215.385 	 7.070 
 1215.570 	 7.070 
 1215.760 	 7.066 
 1215.945 	 7.070 
 1216.135 	 7.070 
 1216.325 	 7.070 
 1216.510 	 7.070 
 1216.700 	 7.075 
 1216.885 	 7.071 
 1217.075 	 7.070 
 1217.265 	 7.066 
 1217.450 	 7.070 
 1217.640 	 7.070 
 1217.825 	 7.070 
 1218.015 	 7.066 
 1218.205 	 7.070 
 1218.390 	 7.075 
 1218.580 	 7.075 
 1218.765 	 7.074 
 1218.955 	 7.071 
 1219.145 	 7.075 
 1219.330 	 7.076 
 1219.520 	 7.080 
 1219.705 	 7.076 
 1219.895 	 7.075 
 1220.085 	 7.075 
 1220.270 	 7.070 
 1220.460 	 7.075 
 1220.645 	 7.075 
 1220.835 	 7.075 
 1221.025 	 7.075 
 1221.210 	 7.075 
 1221.400 	 7.075 
 1221.585 	 7.071 
 1221.775 	 7.075 
 1221.965 	 7.075 
 1222.150 	 7.075 
 1222.340 	 7.071 
 1222.525 	 7.070 
 1222.715 	 7.075 
 1222.905 	 7.080 
 1223.090 	 7.075 
 1223.280 	 7.075 
 1223.465 	 7.079 
 1223.655 	 7.076 
 1223.845 	 7.079 
 1224.030 	 7.080 
 1224.220 	 7.080 
 1224.405 	 7.076 
 1224.595 	 7.075 
 1224.785 	 7.079 
 1224.970 	 7.076 
 1225.160 	 7.079 
 1225.345 	 7.084 
 1225.535 	 7.085 
 1225.725 	 7.085 
 1225.910 	 7.085 
 1226.100 	 7.081 
 1226.285 	 7.080 
 1226.475 	 7.084 
 1226.665 	 7.085 
 1226.850 	 7.080 
 1227.040 	 7.076 
 1227.225 	 7.079 
 1227.415 	 7.076 
 1227.605 	 7.079 
 1227.790 	 7.080 
 1227.980 	 7.080 
 1228.165 	 7.080 
 1228.355 	 7.080 
 1228.545 	 7.080 
 1228.730 	 7.084 
 1228.920 	 7.081 
 1229.105 	 7.080 
 1229.295 	 7.076 
 1229.485 	 7.082 
 1229.670 	 7.081 
 1229.860 	 7.084 
 1230.045 	 7.085 
 1230.235 	 7.085 
 1230.425 	 7.085 
 1230.610 	 7.085 
 1230.800 	 7.085 
 1230.985 	 7.085 
 1231.175 	 7.085 
 1231.365 	 7.085 
 1231.550 	 7.085 
 1231.740 	 7.081 
 1231.925 	 7.080 
 1232.115 	 7.080 
 1232.305 	 7.076 
 1232.490 	 7.083 
 1232.680 	 7.089 
 1232.865 	 7.090 
 1233.055 	 7.093 
 1233.245 	 7.095 
 1233.430 	 7.091 
 1233.620 	 7.090 
 1233.805 	 7.090 
 1233.995 	 7.090 
 1234.185 	 7.086 
 1234.370 	 7.085 
 1234.560 	 7.081 
 1234.745 	 7.084 
 1234.935 	 7.081 
 1235.125 	 7.080 
 1235.310 	 7.076 
 1235.500 	 7.080 
 1235.685 	 7.084 
 1235.875 	 7.081 
 1236.065 	 7.084 
 1236.250 	 7.089 
 1236.440 	 7.090 
 1236.625 	 7.090 
 1236.815 	 7.090 
 1237.005 	 7.094 
 1237.190 	 7.095 
 1237.380 	 7.090 
 1237.565 	 7.098 
 1237.755 	 7.095 
 1237.945 	 7.090 
 1238.130 	 7.081 
 1238.320 	 7.080 
 1238.505 	 7.080 
 1238.695 	 7.080 
 1238.885 	 7.085 
 1239.070 	 7.085 
 1239.260 	 7.090 
 1239.445 	 7.090 
 1239.635 	 7.085 
 1239.825 	 7.089 
 1240.010 	 7.085 
 1240.200 	 7.089 
 1240.385 	 7.086 
 1240.575 	 7.089 
 1240.765 	 7.090 
 1240.950 	 7.089 
 1241.140 	 7.085 
 1241.325 	 7.089 
 1241.515 	 7.090 
 1241.705 	 7.086 
 1241.890 	 7.089 
 1242.080 	 7.090 
 1242.265 	 7.085 
 1242.455 	 7.094 
 1242.645 	 7.090 
 1242.830 	 7.090 
 1243.020 	 7.090 
 1243.205 	 7.090 
 1243.395 	 7.094 
 1243.585 	 7.095 
 1243.770 	 7.095 
 1243.960 	 7.095 
 1244.145 	 7.095 
 1244.335 	 7.091 
 1244.525 	 7.090 
 1244.710 	 7.090 
 1244.900 	 7.090 
 1245.085 	 7.094 
 1245.275 	 7.095 
 1245.465 	 7.090 
 1245.650 	 7.090 
 1245.840 	 7.090 
 1246.025 	 7.090 
 1246.215 	 7.090 
 1246.405 	 7.090 
 1246.590 	 7.090 
 1246.780 	 7.090 
 1246.965 	 7.094 
 1247.155 	 7.095 
 1247.345 	 7.090 
 1247.530 	 7.091 
 1247.720 	 7.094 
 1247.905 	 7.095 
 1248.095 	 7.095 
 1248.285 	 7.095 
 1248.470 	 7.095 
 1248.660 	 7.099 
 1248.845 	 7.095 
 1249.035 	 7.090 
 1249.225 	 7.090 
 1249.410 	 7.090 
 1249.600 	 7.085 
 1249.785 	 7.090 
 1249.975 	 7.090 
 1250.165 	 7.094 
 1250.350 	 7.090 
 1250.540 	 7.094 
 1250.725 	 7.095 
 1250.915 	 7.095 
 1251.105 	 7.090 
 1251.290 	 7.094 
 1251.480 	 7.090 
 1251.665 	 7.086 
 1251.855 	 7.085 
 1252.045 	 7.080 
 1252.230 	 7.085 
 1252.420 	 7.085 
 1252.605 	 7.080 
 1252.795 	 7.089 
 1252.985 	 7.085 
 1253.170 	 7.085 
 1253.360 	 7.089 
 1253.545 	 7.085 
 1253.735 	 7.085 
 1253.925 	 7.085 
 1254.110 	 7.090 
 1254.300 	 7.085 
 1254.485 	 7.085 
 1254.675 	 7.085 
 1254.865 	 7.085 
 1255.050 	 7.085 
 1255.240 	 7.090 
 1255.425 	 7.086 
 1255.615 	 7.085 
 1255.805 	 7.080 
 1255.990 	 7.090 
 1256.180 	 7.085 
 1256.365 	 7.090 
 1256.555 	 7.090 
 1256.745 	 7.090 
 1256.930 	 7.090 
 1257.120 	 7.090 
 1257.305 	 7.090 
 1257.495 	 7.095 
 1257.685 	 7.095 
 1257.870 	 7.090 
 1258.060 	 7.090 
 1258.245 	 7.095 
 1258.435 	 7.095 
 1258.625 	 7.099 
 1258.810 	 7.095 
 1259.000 	 7.100 
 1259.185 	 7.100 
 1259.375 	 7.100 
 1259.565 	 7.099 
 1259.750 	 7.095 
 1259.940 	 7.095 
 1260.125 	 7.095 
 1260.315 	 7.099 
 1260.505 	 7.090 
 1260.690 	 7.086 
 1260.880 	 7.089 
 1261.065 	 7.090 
 1261.255 	 7.085 
 1261.445 	 7.093 
 1261.630 	 7.095 
 1261.820 	 7.086 
 1262.005 	 7.089 
 1262.195 	 7.090 
 1262.385 	 7.085 
 1262.570 	 7.089 
 1262.760 	 7.086 
 1262.945 	 7.081 
 1263.135 	 7.085 
 1263.325 	 7.085 
 1263.510 	 7.090 
 1263.700 	 7.090 
 1263.885 	 7.086 
 1264.075 	 7.085 
 1264.265 	 7.085 
 1264.450 	 7.085 
 1264.640 	 7.090 
 1264.825 	 7.085 
 1265.015 	 7.085 
 1265.205 	 7.085 
 1265.390 	 7.080 
 1265.580 	 7.080 
 1265.765 	 7.080 
 1265.955 	 7.075 
 1266.145 	 7.075 
 1266.330 	 7.075 
 1266.520 	 7.075 
 1266.705 	 7.080 
 1266.895 	 7.075 
 1267.085 	 7.075 
 1267.270 	 7.071 
 1267.460 	 7.075 
 1267.645 	 7.075 
 1267.835 	 7.071 
 1268.025 	 7.070 
 1268.210 	 7.065 
 1268.400 	 7.061 
 1268.585 	 7.061 
 1268.775 	 7.065 
 1268.965 	 7.070 
 1269.150 	 7.066 
 1269.340 	 7.065 
 1269.525 	 7.061 
 1269.715 	 7.061 
 1269.905 	 7.065 
 1270.090 	 7.065 
 1270.280 	 7.065 
 1270.465 	 7.065 
 1270.655 	 7.070 
 1270.845 	 7.070 
 1271.030 	 7.066 
 1271.220 	 7.070 
 1271.405 	 7.070 
 1271.595 	 7.075 
 1271.785 	 7.075 
 1271.970 	 7.071 
 1272.160 	 7.075 
 1272.345 	 7.075 
 1272.535 	 7.075 
 1272.725 	 7.075 
 1272.910 	 7.075 
 1273.100 	 7.075 
 1273.285 	 7.085 
 1273.475 	 7.080 
 1273.665 	 7.075 
 1273.850 	 7.075 
 1274.040 	 7.075 
 1274.225 	 7.075 
 1274.415 	 7.075 
 1274.605 	 7.075 
 1274.790 	 7.075 
 1274.980 	 7.075 
 1275.165 	 7.075 
 1275.355 	 7.075 
 1275.545 	 7.075 
 1275.730 	 7.075 
 1275.920 	 7.075 
 1276.105 	 7.075 
 1276.295 	 7.075 
 1276.485 	 7.075 
 1276.670 	 7.075 
 1276.860 	 7.075 
 1277.045 	 7.075 
 1277.235 	 7.075 
 1277.425 	 7.075 
 1277.610 	 7.075 
 1277.800 	 7.075 
 1277.985 	 7.070 
 1278.175 	 7.070 
 1278.365 	 7.075 
 1278.550 	 7.075 
 1278.740 	 7.080 
 1278.925 	 7.075 
 1279.115 	 7.074 
 1279.305 	 7.070 
 1279.490 	 7.067 
 1279.680 	 7.075 
 1279.865 	 7.079 
 1280.055 	 7.075 
 1280.245 	 7.080 
 1280.430 	 7.075 
 1280.620 	 7.075 
 1280.805 	 7.075 
 1280.995 	 7.075 
 1281.185 	 7.075 
 1281.370 	 7.074 
 1281.560 	 7.065 
 1281.745 	 7.066 
 1281.935 	 7.070 
 1282.125 	 7.070 
 1282.310 	 7.070 
 1282.500 	 7.070 
 1282.685 	 7.070 
 1282.875 	 7.070 
 1283.065 	 7.072 
 1283.250 	 7.073 
 1283.440 	 7.072 
 1283.625 	 7.075 
 1283.815 	 7.070 
 1284.005 	 7.070 
 1284.190 	 7.070 
 1284.380 	 7.070 
 1284.565 	 7.070 
 1284.755 	 7.066 
 1284.945 	 7.070 
 1285.130 	 7.066 
 1285.320 	 7.070 
 1285.505 	 7.070 
 1285.695 	 7.066 
 1285.885 	 7.070 
 1286.070 	 7.069 
 1286.260 	 7.061 
 1286.445 	 7.065 
 1286.635 	 7.065 
 1286.825 	 7.065 
 1287.010 	 7.061 
 1287.200 	 7.062 
 1287.385 	 7.065 
 1287.575 	 7.065 
 1287.765 	 7.056 
