x Distance [mm]	Height [cm]
 1085.740 	 7.329 
 1085.930 	 7.328 
 1086.115 	 7.324 
 1086.305 	 7.324 
 1086.490 	 7.326 
 1086.680 	 7.328 
 1086.870 	 7.324 
 1087.055 	 7.326 
 1087.245 	 7.328 
 1087.430 	 7.324 
 1087.620 	 7.324 
 1087.810 	 7.324 
 1087.995 	 7.323 
 1088.185 	 7.319 
 1088.370 	 7.317 
 1088.560 	 7.316 
 1088.750 	 7.321 
 1088.935 	 7.324 
 1089.125 	 7.324 
 1089.310 	 7.324 
 1089.500 	 7.324 
 1089.690 	 7.324 
 1089.875 	 7.324 
 1090.065 	 7.324 
 1090.250 	 7.324 
 1090.440 	 7.324 
 1090.630 	 7.324 
 1090.815 	 7.325 
 1091.005 	 7.326 
 1091.190 	 7.321 
 1091.380 	 7.324 
 1091.570 	 7.324 
 1091.755 	 7.324 
 1091.945 	 7.324 
 1092.130 	 7.323 
 1092.320 	 7.319 
 1092.510 	 7.319 
 1092.695 	 7.319 
 1092.885 	 7.319 
 1093.070 	 7.319 
 1093.260 	 7.319 
 1093.450 	 7.319 
 1093.635 	 7.321 
 1093.825 	 7.324 
 1094.010 	 7.324 
 1094.200 	 7.324 
 1094.390 	 7.324 
 1094.575 	 7.324 
 1094.765 	 7.324 
 1094.950 	 7.324 
 1095.140 	 7.324 
 1095.330 	 7.322 
 1095.515 	 7.321 
 1095.705 	 7.322 
 1095.890 	 7.317 
 1096.080 	 7.317 
 1096.270 	 7.319 
 1096.455 	 7.319 
 1096.645 	 7.319 
 1096.830 	 7.319 
 1097.020 	 7.321 
 1097.210 	 7.322 
 1097.395 	 7.319 
 1097.585 	 7.319 
 1097.770 	 7.319 
 1097.960 	 7.318 
 1098.150 	 7.317 
 1098.335 	 7.315 
 1098.525 	 7.312 
 1098.710 	 7.314 
 1098.900 	 7.314 
 1099.090 	 7.312 
 1099.275 	 7.310 
 1099.465 	 7.312 
 1099.650 	 7.312 
 1099.840 	 7.307 
 1100.030 	 7.307 
 1100.215 	 7.308 
 1100.405 	 7.307 
 1100.590 	 7.310 
 1100.780 	 7.311 
 1100.970 	 7.312 
 1101.155 	 7.310 
 1101.345 	 7.310 
 1101.530 	 7.310 
 1101.720 	 7.310 
 1101.910 	 7.310 
 1102.095 	 7.310 
 1102.285 	 7.310 
 1102.470 	 7.307 
 1102.660 	 7.307 
 1102.850 	 7.310 
 1103.035 	 7.311 
 1103.225 	 7.310 
 1103.410 	 7.307 
 1103.600 	 7.310 
 1103.790 	 7.308 
 1103.975 	 7.305 
 1104.165 	 7.305 
 1104.350 	 7.305 
 1104.540 	 7.305 
 1104.730 	 7.305 
 1104.915 	 7.305 
 1105.105 	 7.305 
 1105.290 	 7.305 
 1105.480 	 7.305 
 1105.670 	 7.305 
 1105.855 	 7.305 
 1106.045 	 7.305 
 1106.230 	 7.305 
 1106.420 	 7.303 
 1106.610 	 7.302 
 1106.795 	 7.305 
 1106.985 	 7.305 
 1107.170 	 7.305 
 1107.360 	 7.302 
 1107.550 	 7.302 
 1107.735 	 7.305 
 1107.925 	 7.302 
 1108.110 	 7.300 
 1108.300 	 7.302 
 1108.490 	 7.305 
 1108.675 	 7.302 
 1108.865 	 7.300 
 1109.050 	 7.300 
 1109.240 	 7.302 
 1109.430 	 7.300 
 1109.615 	 7.297 
 1109.805 	 7.300 
 1109.990 	 7.302 
 1110.180 	 7.305 
 1110.370 	 7.300 
 1110.555 	 7.297 
 1110.745 	 7.298 
 1110.930 	 7.295 
 1111.120 	 7.299 
 1111.310 	 7.300 
 1111.495 	 7.300 
 1111.685 	 7.300 
 1111.870 	 7.297 
 1112.060 	 7.295 
 1112.250 	 7.298 
 1112.435 	 7.300 
 1112.625 	 7.298 
 1112.810 	 7.295 
 1113.000 	 7.295 
 1113.190 	 7.295 
 1113.375 	 7.295 
 1113.565 	 7.297 
 1113.750 	 7.296 
 1113.940 	 7.295 
 1114.130 	 7.295 
 1114.315 	 7.291 
 1114.505 	 7.290 
 1114.690 	 7.290 
 1114.880 	 7.290 
 1115.070 	 7.290 
 1115.255 	 7.287 
 1115.445 	 7.288 
 1115.630 	 7.290 
 1115.820 	 7.290 
 1116.010 	 7.290 
 1116.195 	 7.290 
 1116.385 	 7.290 
 1116.570 	 7.290 
 1116.760 	 7.287 
 1116.950 	 7.289 
 1117.135 	 7.290 
 1117.325 	 7.290 
 1117.510 	 7.287 
 1117.700 	 7.285 
 1117.890 	 7.282 
 1118.075 	 7.283 
 1118.265 	 7.282 
 1118.450 	 7.283 
 1118.640 	 7.283 
 1118.830 	 7.280 
 1119.015 	 7.284 
 1119.205 	 7.285 
 1119.390 	 7.288 
 1119.580 	 7.290 
 1119.770 	 7.287 
 1119.955 	 7.282 
 1120.145 	 7.283 
 1120.330 	 7.285 
 1120.520 	 7.285 
 1120.710 	 7.285 
 1120.895 	 7.283 
 1121.085 	 7.283 
 1121.270 	 7.282 
 1121.460 	 7.280 
 1121.650 	 7.283 
 1121.835 	 7.283 
 1122.025 	 7.280 
 1122.210 	 7.276 
 1122.400 	 7.275 
 1122.590 	 7.275 
 1122.775 	 7.278 
 1122.965 	 7.277 
 1123.150 	 7.278 
 1123.340 	 7.278 
 1123.530 	 7.275 
 1123.715 	 7.279 
 1123.905 	 7.280 
 1124.090 	 7.277 
 1124.280 	 7.278 
 1124.470 	 7.280 
 1124.655 	 7.278 
 1124.845 	 7.275 
 1125.030 	 7.275 
 1125.220 	 7.275 
 1125.410 	 7.275 
 1125.595 	 7.275 
 1125.785 	 7.275 
 1125.970 	 7.275 
 1126.160 	 7.275 
 1126.350 	 7.275 
 1126.535 	 7.275 
 1126.725 	 7.275 
 1126.910 	 7.275 
 1127.100 	 7.275 
 1127.290 	 7.275 
 1127.475 	 7.275 
 1127.665 	 7.272 
 1127.850 	 7.274 
 1128.040 	 7.275 
 1128.230 	 7.275 
 1128.415 	 7.273 
 1128.605 	 7.271 
 1128.790 	 7.267 
 1128.980 	 7.270 
 1129.170 	 7.271 
 1129.355 	 7.271 
 1129.545 	 7.274 
 1129.730 	 7.275 
 1129.920 	 7.272 
 1130.110 	 7.271 
 1130.295 	 7.271 
 1130.485 	 7.271 
 1130.670 	 7.271 
 1130.860 	 7.271 
 1131.050 	 7.271 
 1131.235 	 7.267 
 1131.425 	 7.269 
 1131.610 	 7.271 
 1131.800 	 7.271 
 1131.990 	 7.271 
 1132.175 	 7.267 
 1132.365 	 7.269 
 1132.550 	 7.271 
 1132.740 	 7.274 
 1132.930 	 7.272 
 1133.115 	 7.268 
 1133.305 	 7.269 
 1133.490 	 7.265 
 1133.680 	 7.267 
 1133.870 	 7.271 
 1134.055 	 7.271 
 1134.245 	 7.271 
 1134.430 	 7.271 
 1134.620 	 7.267 
 1134.810 	 7.266 
 1134.995 	 7.266 
 1135.185 	 7.269 
 1135.370 	 7.267 
 1135.560 	 7.266 
 1135.750 	 7.266 
 1135.935 	 7.266 
 1136.125 	 7.266 
 1136.310 	 7.266 
 1136.500 	 7.266 
 1136.690 	 7.266 
 1136.875 	 7.268 
 1137.065 	 7.268 
 1137.250 	 7.266 
 1137.440 	 7.266 
 1137.630 	 7.266 
 1137.815 	 7.266 
 1138.005 	 7.263 
 1138.190 	 7.258 
 1138.380 	 7.258 
 1138.570 	 7.259 
 1138.755 	 7.258 
 1138.945 	 7.258 
 1139.130 	 7.256 
 1139.320 	 7.256 
 1139.510 	 7.258 
 1139.695 	 7.261 
 1139.885 	 7.261 
 1140.070 	 7.259 
 1140.260 	 7.256 
 1140.450 	 7.253 
 1140.635 	 7.254 
 1140.825 	 7.256 
 1141.010 	 7.256 
 1141.200 	 7.256 
 1141.390 	 7.253 
 1141.575 	 7.254 
 1141.765 	 7.256 
 1141.950 	 7.256 
 1142.140 	 7.253 
 1142.330 	 7.254 
 1142.515 	 7.252 
 1142.705 	 7.251 
 1142.890 	 7.255 
 1143.080 	 7.260 
 1143.270 	 7.254 
 1143.455 	 7.251 
 1143.645 	 7.251 
 1143.830 	 7.249 
 1144.020 	 7.248 
 1144.210 	 7.251 
 1144.395 	 7.253 
 1144.585 	 7.250 
 1144.770 	 7.246 
 1144.960 	 7.244 
 1145.150 	 7.241 
 1145.335 	 7.241 
 1145.525 	 7.241 
 1145.710 	 7.241 
 1145.900 	 7.244 
 1146.090 	 7.244 
 1146.275 	 7.241 
 1146.465 	 7.239 
 1146.650 	 7.236 
 1146.840 	 7.234 
 1147.030 	 7.234 
 1147.215 	 7.236 
 1147.405 	 7.239 
 1147.590 	 7.241 
 1147.780 	 7.239 
 1147.970 	 7.236 
 1148.155 	 7.236 
 1148.345 	 7.236 
 1148.530 	 7.239 
 1148.720 	 7.239 
 1148.910 	 7.236 
 1149.095 	 7.239 
 1149.285 	 7.239 
 1149.470 	 7.236 
 1149.660 	 7.236 
 1149.850 	 7.236 
 1150.035 	 7.236 
 1150.225 	 7.236 
 1150.410 	 7.236 
 1150.600 	 7.234 
 1150.790 	 7.234 
 1150.975 	 7.236 
 1151.165 	 7.236 
 1151.350 	 7.234 
 1151.540 	 7.231 
 1151.730 	 7.231 
 1151.915 	 7.235 
 1152.105 	 7.236 
 1152.290 	 7.236 
 1152.480 	 7.233 
 1152.670 	 7.231 
 1152.855 	 7.231 
 1153.045 	 7.229 
 1153.230 	 7.230 
 1153.420 	 7.228 
 1153.610 	 7.227 
 1153.795 	 7.227 
 1153.985 	 7.224 
 1154.170 	 7.225 
 1154.360 	 7.227 
 1154.550 	 7.227 
 1154.735 	 7.227 
 1154.925 	 7.224 
 1155.110 	 7.222 
 1155.300 	 7.222 
 1155.490 	 7.222 
 1155.675 	 7.222 
 1155.865 	 7.219 
 1156.050 	 7.217 
 1156.240 	 7.217 
 1156.430 	 7.217 
 1156.615 	 7.217 
 1156.805 	 7.217 
 1156.990 	 7.214 
 1157.180 	 7.215 
 1157.370 	 7.214 
 1157.555 	 7.212 
 1157.745 	 7.212 
 1157.930 	 7.212 
 1158.120 	 7.212 
 1158.310 	 7.212 
 1158.495 	 7.209 
 1158.685 	 7.210 
 1158.870 	 7.212 
 1159.060 	 7.209 
 1159.250 	 7.210 
 1159.435 	 7.206 
 1159.625 	 7.205 
 1159.810 	 7.207 
 1160.000 	 7.210 
 1160.190 	 7.209 
 1160.375 	 7.207 
 1160.565 	 7.207 
 1160.750 	 7.209 
 1160.940 	 7.206 
 1161.130 	 7.202 
 1161.315 	 7.206 
 1161.505 	 7.207 
 1161.690 	 7.201 
 1161.880 	 7.201 
 1162.070 	 7.205 
 1162.255 	 7.204 
 1162.445 	 7.205 
 1162.630 	 7.204 
 1162.820 	 7.202 
 1163.010 	 7.202 
 1163.195 	 7.199 
 1163.385 	 7.201 
 1163.570 	 7.202 
 1163.760 	 7.202 
 1163.950 	 7.202 
 1164.135 	 7.199 
 1164.325 	 7.201 
 1164.510 	 7.199 
 1164.700 	 7.200 
 1164.890 	 7.202 
 1165.075 	 7.199 
 1165.265 	 7.197 
 1165.450 	 7.197 
 1165.640 	 7.197 
 1165.830 	 7.197 
 1166.015 	 7.200 
 1166.205 	 7.199 
 1166.390 	 7.197 
 1166.580 	 7.197 
 1166.770 	 7.197 
 1166.955 	 7.197 
 1167.145 	 7.197 
 1167.330 	 7.197 
 1167.520 	 7.190 
 1167.710 	 7.191 
 1167.895 	 7.192 
 1168.085 	 7.196 
 1168.270 	 7.197 
 1168.460 	 7.194 
 1168.650 	 7.196 
 1168.835 	 7.194 
 1169.025 	 7.196 
 1169.210 	 7.197 
 1169.400 	 7.194 
 1169.590 	 7.192 
 1169.775 	 7.189 
 1169.965 	 7.187 
 1170.150 	 7.187 
 1170.340 	 7.187 
 1170.530 	 7.187 
 1170.715 	 7.184 
 1170.905 	 7.183 
 1171.090 	 7.179 
 1171.280 	 7.178 
 1171.470 	 7.178 
 1171.655 	 7.178 
 1171.845 	 7.178 
 1172.030 	 7.178 
 1172.220 	 7.178 
 1172.410 	 7.178 
 1172.595 	 7.178 
 1172.785 	 7.178 
 1172.970 	 7.178 
 1173.160 	 7.178 
 1173.350 	 7.178 
 1173.535 	 7.181 
 1173.725 	 7.183 
 1173.910 	 7.183 
 1174.100 	 7.185 
 1174.290 	 7.184 
 1174.475 	 7.183 
 1174.665 	 7.180 
 1174.850 	 7.178 
 1175.040 	 7.181 
 1175.230 	 7.183 
 1175.415 	 7.180 
 1175.605 	 7.178 
 1175.790 	 7.178 
 1175.980 	 7.178 
 1176.170 	 7.178 
 1176.355 	 7.178 
 1176.545 	 7.178 
 1176.730 	 7.178 
 1176.920 	 7.178 
 1177.110 	 7.178 
 1177.295 	 7.181 
 1177.485 	 7.179 
 1177.670 	 7.178 
 1177.860 	 7.174 
 1178.050 	 7.176 
 1178.235 	 7.178 
 1178.425 	 7.178 
 1178.610 	 7.178 
 1178.800 	 7.178 
 1178.990 	 7.174 
 1179.175 	 7.173 
 1179.365 	 7.176 
 1179.550 	 7.174 
 1179.740 	 7.173 
 1179.930 	 7.173 
 1180.115 	 7.169 
 1180.305 	 7.168 
 1180.490 	 7.168 
 1180.680 	 7.171 
 1180.870 	 7.173 
 1181.055 	 7.170 
 1181.245 	 7.171 
 1181.430 	 7.170 
 1181.620 	 7.171 
 1181.810 	 7.173 
 1181.995 	 7.173 
 1182.185 	 7.173 
 1182.370 	 7.173 
 1182.560 	 7.170 
 1182.750 	 7.171 
 1182.935 	 7.173 
 1183.125 	 7.173 
 1183.310 	 7.173 
 1183.500 	 7.169 
 1183.690 	 7.171 
 1183.875 	 7.173 
 1184.065 	 7.173 
 1184.250 	 7.173 
 1184.440 	 7.173 
 1184.630 	 7.169 
 1184.815 	 7.171 
 1185.005 	 7.173 
 1185.190 	 7.173 
 1185.380 	 7.173 
 1185.570 	 7.176 
 1185.755 	 7.174 
 1185.945 	 7.173 
 1186.130 	 7.173 
 1186.320 	 7.169 
 1186.510 	 7.175 
 1186.695 	 7.171 
 1186.885 	 7.175 
 1187.070 	 7.174 
 1187.260 	 7.173 
 1187.450 	 7.173 
 1187.635 	 7.173 
 1187.825 	 7.173 
 1188.010 	 7.173 
 1188.200 	 7.170 
 1188.390 	 7.171 
 1188.575 	 7.173 
 1188.765 	 7.173 
 1188.950 	 7.170 
 1189.140 	 7.171 
 1189.330 	 7.173 
 1189.515 	 7.173 
 1189.705 	 7.173 
 1189.890 	 7.176 
 1190.080 	 7.178 
 1190.270 	 7.175 
 1190.455 	 7.176 
 1190.645 	 7.174 
 1190.830 	 7.173 
 1191.020 	 7.173 
 1191.210 	 7.173 
 1191.395 	 7.173 
 1191.585 	 7.173 
 1191.770 	 7.173 
 1191.960 	 7.173 
 1192.150 	 7.173 
 1192.335 	 7.173 
 1192.525 	 7.173 
 1192.710 	 7.173 
 1192.900 	 7.173 
 1193.090 	 7.173 
 1193.275 	 7.173 
 1193.465 	 7.169 
 1193.650 	 7.171 
 1193.840 	 7.173 
 1194.030 	 7.169 
 1194.215 	 7.168 
 1194.405 	 7.172 
 1194.590 	 7.173 
 1194.780 	 7.169 
 1194.970 	 7.173 
 1195.155 	 7.169 
 1195.345 	 7.168 
 1195.530 	 7.168 
 1195.720 	 7.168 
 1195.910 	 7.171 
 1196.095 	 7.169 
 1196.285 	 7.168 
 1196.470 	 7.172 
 1196.660 	 7.173 
 1196.850 	 7.173 
 1197.035 	 7.170 
 1197.225 	 7.168 
 1197.410 	 7.172 
 1197.600 	 7.169 
 1197.790 	 7.171 
 1197.975 	 7.173 
 1198.165 	 7.173 
 1198.350 	 7.173 
 1198.540 	 7.173 
 1198.730 	 7.173 
 1198.915 	 7.173 
 1199.105 	 7.173 
 1199.290 	 7.177 
 1199.480 	 7.178 
 1199.670 	 7.178 
 1199.855 	 7.174 
 1200.045 	 7.176 
 1200.230 	 7.182 
 1200.420 	 7.183 
 1200.610 	 7.179 
 1200.795 	 7.178 
 1200.985 	 7.181 
 1201.170 	 7.183 
 1201.360 	 7.183 
 1201.550 	 7.183 
 1201.735 	 7.183 
 1201.925 	 7.183 
 1202.110 	 7.187 
 1202.300 	 7.184 
 1202.490 	 7.183 
 1202.675 	 7.187 
 1202.865 	 7.187 
 1203.050 	 7.191 
 1203.240 	 7.189 
 1203.430 	 7.187 
 1203.615 	 7.187 
 1203.805 	 7.191 
 1203.990 	 7.188 
 1204.180 	 7.187 
 1204.370 	 7.192 
 1204.555 	 7.189 
 1204.745 	 7.183 
 1204.930 	 7.187 
 1205.120 	 7.187 
 1205.310 	 7.187 
 1205.495 	 7.187 
 1205.685 	 7.187 
 1205.870 	 7.187 
 1206.060 	 7.187 
 1206.250 	 7.187 
 1206.435 	 7.187 
 1206.625 	 7.184 
 1206.810 	 7.183 
 1207.000 	 7.183 
 1207.190 	 7.186 
 1207.375 	 7.184 
 1207.565 	 7.187 
 1207.750 	 7.187 
 1207.940 	 7.187 
 1208.130 	 7.187 
 1208.315 	 7.184 
 1208.505 	 7.186 
 1208.690 	 7.184 
 1208.880 	 7.186 
 1209.070 	 7.187 
 1209.255 	 7.187 
 1209.445 	 7.191 
 1209.630 	 7.192 
 1209.820 	 7.192 
 1210.010 	 7.196 
 1210.195 	 7.197 
 1210.385 	 7.197 
 1210.570 	 7.197 
 1210.760 	 7.201 
 1210.950 	 7.206 
 1211.135 	 7.207 
 1211.325 	 7.211 
 1211.510 	 7.212 
 1211.700 	 7.215 
 1211.890 	 7.217 
 1212.075 	 7.220 
 1212.265 	 7.222 
 1212.450 	 7.222 
 1212.640 	 7.218 
 1212.830 	 7.224 
 1213.015 	 7.227 
 1213.205 	 7.227 
 1213.390 	 7.227 
 1213.580 	 7.227 
 1213.770 	 7.227 
 1213.955 	 7.227 
 1214.145 	 7.227 
 1214.330 	 7.227 
 1214.520 	 7.230 
 1214.710 	 7.231 
 1214.895 	 7.231 
 1215.085 	 7.235 
 1215.270 	 7.236 
 1215.460 	 7.236 
 1215.650 	 7.240 
 1215.835 	 7.237 
 1216.025 	 7.232 
 1216.210 	 7.235 
 1216.400 	 7.240 
 1216.590 	 7.238 
 1216.775 	 7.236 
 1216.965 	 7.233 
 1217.150 	 7.231 
 1217.340 	 7.231 
 1217.530 	 7.235 
 1217.715 	 7.236 
 1217.905 	 7.236 
 1218.090 	 7.240 
 1218.280 	 7.238 
 1218.470 	 7.236 
 1218.655 	 7.236 
 1218.845 	 7.236 
 1219.030 	 7.240 
 1219.220 	 7.241 
 1219.410 	 7.238 
 1219.595 	 7.240 
 1219.785 	 7.241 
 1219.970 	 7.241 
 1220.160 	 7.245 
 1220.350 	 7.250 
 1220.535 	 7.247 
 1220.725 	 7.246 
 1220.910 	 7.250 
 1221.100 	 7.251 
 1221.290 	 7.251 
 1221.475 	 7.251 
 1221.665 	 7.255 
 1221.850 	 7.256 
 1222.040 	 7.256 
 1222.230 	 7.256 
 1222.415 	 7.260 
 1222.605 	 7.261 
 1222.790 	 7.261 
 1222.980 	 7.261 
 1223.170 	 7.265 
 1223.355 	 7.266 
 1223.545 	 7.266 
 1223.730 	 7.270 
 1223.920 	 7.271 
 1224.110 	 7.271 
 1224.295 	 7.275 
 1224.485 	 7.275 
 1224.670 	 7.275 
 1224.860 	 7.275 
 1225.050 	 7.279 
 1225.235 	 7.280 
 1225.425 	 7.276 
 1225.610 	 7.283 
 1225.800 	 7.285 
 1225.990 	 7.285 
 1226.175 	 7.285 
 1226.365 	 7.285 
 1226.550 	 7.285 
 1226.740 	 7.281 
 1226.930 	 7.285 
 1227.115 	 7.285 
 1227.305 	 7.285 
 1227.490 	 7.281 
 1227.680 	 7.289 
 1227.870 	 7.290 
 1228.055 	 7.286 
 1228.245 	 7.285 
 1228.430 	 7.290 
 1228.620 	 7.291 
 1228.810 	 7.296 
 1228.995 	 7.300 
 1229.185 	 7.300 
 1229.370 	 7.300 
 1229.560 	 7.295 
 1229.750 	 7.295 
 1229.935 	 7.295 
 1230.125 	 7.295 
 1230.310 	 7.300 
 1230.500 	 7.301 
 1230.690 	 7.304 
 1230.875 	 7.305 
 1231.065 	 7.305 
 1231.250 	 7.306 
 1231.440 	 7.309 
 1231.630 	 7.305 
 1231.815 	 7.300 
 1232.005 	 7.304 
 1232.190 	 7.309 
 1232.380 	 7.310 
 1232.570 	 7.310 
 1232.755 	 7.310 
 1232.945 	 7.314 
 1233.130 	 7.310 
 1233.320 	 7.310 
 1233.510 	 7.310 
 1233.695 	 7.314 
 1233.885 	 7.319 
 1234.070 	 7.317 
 1234.260 	 7.311 
 1234.450 	 7.319 
 1234.635 	 7.316 
 1234.825 	 7.320 
 1235.010 	 7.324 
 1235.200 	 7.324 
 1235.390 	 7.324 
 1235.575 	 7.324 
 1235.765 	 7.324 
 1235.950 	 7.324 
 1236.140 	 7.333 
 1236.330 	 7.334 
 1236.515 	 7.335 
 1236.705 	 7.344 
 1236.890 	 7.339 
 1237.080 	 7.335 
 1237.270 	 7.339 
 1237.455 	 7.339 
 1237.645 	 7.343 
 1237.830 	 7.348 
 1238.020 	 7.340 
 1238.210 	 7.348 
 1238.395 	 7.344 
 1238.585 	 7.340 
 1238.770 	 7.348 
 1238.960 	 7.348 
 1239.150 	 7.344 
 1239.335 	 7.349 
 1239.525 	 7.349 
 1239.710 	 7.349 
 1239.900 	 7.349 
 1240.090 	 7.355 
 1240.275 	 7.358 
 1240.465 	 7.358 
 1240.650 	 7.358 
 1240.840 	 7.355 
 1241.030 	 7.358 
 1241.215 	 7.354 
 1241.405 	 7.358 
 1241.590 	 7.358 
 1241.780 	 7.359 
 1241.970 	 7.363 
 1242.155 	 7.363 
 1242.345 	 7.364 
 1242.530 	 7.368 
 1242.720 	 7.368 
 1242.910 	 7.368 
 1243.095 	 7.368 
 1243.285 	 7.365 
 1243.470 	 7.367 
 1243.660 	 7.363 
 1243.850 	 7.368 
 1244.035 	 7.373 
 1244.225 	 7.368 
 1244.410 	 7.368 
 1244.600 	 7.368 
 1244.790 	 7.372 
 1244.975 	 7.368 
 1245.165 	 7.373 
 1245.350 	 7.374 
 1245.540 	 7.378 
 1245.730 	 7.373 
 1245.915 	 7.378 
 1246.105 	 7.378 
 1246.290 	 7.383 
 1246.480 	 7.378 
 1246.670 	 7.378 
 1246.855 	 7.383 
 1247.045 	 7.383 
 1247.230 	 7.383 
 1247.420 	 7.383 
 1247.610 	 7.383 
 1247.795 	 7.383 
 1247.985 	 7.383 
 1248.170 	 7.378 
 1248.360 	 7.378 
 1248.550 	 7.378 
 1248.735 	 7.383 
 1248.925 	 7.386 
 1249.110 	 7.391 
 1249.300 	 7.383 
 1249.490 	 7.388 
 1249.675 	 7.388 
 1249.865 	 7.394 
 1250.050 	 7.397 
 1250.240 	 7.397 
 1250.430 	 7.397 
 1250.615 	 7.396 
 1250.805 	 7.392 
 1250.990 	 7.388 
 1251.180 	 7.393 
 1251.370 	 7.393 
 1251.555 	 7.393 
 1251.745 	 7.397 
 1251.930 	 7.393 
 1252.120 	 7.393 
 1252.310 	 7.393 
 1252.495 	 7.391 
 1252.685 	 7.388 
 1252.870 	 7.388 
 1253.060 	 7.393 
 1253.250 	 7.388 
 1253.435 	 7.389 
 1253.625 	 7.397 
 1253.810 	 7.393 
 1254.000 	 7.393 
 1254.190 	 7.397 
 1254.375 	 7.397 
 1254.565 	 7.394 
 1254.750 	 7.398 
 1254.940 	 7.406 
 1255.130 	 7.402 
 1255.315 	 7.402 
 1255.505 	 7.402 
 1255.690 	 7.405 
 1255.880 	 7.412 
 1256.070 	 7.407 
 1256.255 	 7.412 
 1256.445 	 7.412 
 1256.630 	 7.407 
 1256.820 	 7.402 
 1257.010 	 7.412 
 1257.195 	 7.411 
 1257.385 	 7.407 
 1257.570 	 7.408 
 1257.760 	 7.412 
 1257.950 	 7.411 
 1258.135 	 7.408 
 1258.325 	 7.412 
 1258.510 	 7.412 
 1258.700 	 7.412 
 1258.890 	 7.412 
 1259.075 	 7.407 
 1259.265 	 7.408 
 1259.450 	 7.417 
 1259.640 	 7.408 
 1259.830 	 7.411 
 1260.015 	 7.409 
 1260.205 	 7.412 
 1260.390 	 7.412 
 1260.580 	 7.412 
 1260.770 	 7.412 
 1260.955 	 7.412 
 1261.145 	 7.413 
 1261.330 	 7.416 
 1261.520 	 7.408 
 1261.710 	 7.412 
 1261.895 	 7.407 
 1262.085 	 7.407 
 1262.270 	 7.414 
 1262.460 	 7.416 
 1262.650 	 7.413 
 1262.835 	 7.417 
 1263.025 	 7.417 
 1263.210 	 7.418 
 1263.400 	 7.422 
 1263.590 	 7.422 
 1263.775 	 7.421 
 1263.965 	 7.417 
 1264.150 	 7.417 
 1264.340 	 7.417 
 1264.530 	 7.412 
 1264.715 	 7.412 
 1264.905 	 7.412 
 1265.090 	 7.417 
 1265.280 	 7.417 
 1265.470 	 7.422 
 1265.655 	 7.417 
 1265.845 	 7.417 
 1266.030 	 7.417 
 1266.220 	 7.417 
 1266.410 	 7.417 
 1266.595 	 7.417 
 1266.785 	 7.422 
 1266.970 	 7.422 
 1267.160 	 7.422 
 1267.350 	 7.421 
 1267.535 	 7.417 
 1267.725 	 7.419 
 1267.910 	 7.422 
 1268.100 	 7.422 
 1268.290 	 7.421 
 1268.475 	 7.417 
 1268.665 	 7.418 
 1268.850 	 7.426 
 1269.040 	 7.422 
 1269.230 	 7.421 
 1269.415 	 7.418 
 1269.605 	 7.422 
 1269.790 	 7.423 
 1269.980 	 7.427 
 1270.170 	 7.427 
 1270.355 	 7.427 
 1270.545 	 7.427 
 1270.730 	 7.427 
 1270.920 	 7.426 
 1271.110 	 7.424 
 1271.295 	 7.427 
 1271.485 	 7.427 
 1271.670 	 7.432 
 1271.860 	 7.430 
 1272.050 	 7.422 
 1272.235 	 7.422 
 1272.425 	 7.421 
 1272.610 	 7.417 
 1272.800 	 7.418 
 1272.990 	 7.421 
 1273.175 	 7.417 
 1273.365 	 7.415 
 1273.550 	 7.412 
 1273.740 	 7.412 
 1273.930 	 7.414 
 1274.115 	 7.417 
 1274.305 	 7.417 
 1274.490 	 7.417 
 1274.680 	 7.418 
 1274.870 	 7.422 
 1275.055 	 7.422 
 1275.245 	 7.422 
 1275.430 	 7.421 
 1275.620 	 7.419 
 1275.810 	 7.424 
 1275.995 	 7.426 
 1276.185 	 7.424 
 1276.370 	 7.427 
 1276.560 	 7.427 
 1276.750 	 7.425 
 1276.935 	 7.423 
 1277.125 	 7.427 
 1277.310 	 7.427 
 1277.500 	 7.426 
 1277.690 	 7.422 
 1277.875 	 7.422 
 1278.065 	 7.426 
 1278.250 	 7.424 
 1278.440 	 7.428 
 1278.630 	 7.422 
 1278.815 	 7.422 
 1279.005 	 7.422 
 1279.190 	 7.422 
 1279.380 	 7.424 
 1279.570 	 7.427 
 1279.755 	 7.427 
 1279.945 	 7.426 
 1280.130 	 7.421 
 1280.320 	 7.419 
 1280.510 	 7.427 
 1280.695 	 7.426 
 1280.885 	 7.422 
 1281.070 	 7.422 
 1281.260 	 7.422 
 1281.450 	 7.423 
 1281.635 	 7.427 
 1281.825 	 7.427 
 1282.010 	 7.427 
 1282.200 	 7.429 
 1282.390 	 7.432 
 1282.575 	 7.430 
 1282.765 	 7.426 
 1282.950 	 7.422 
 1283.140 	 7.422 
 1283.330 	 7.422 
 1283.515 	 7.422 
 1283.705 	 7.426 
 1283.890 	 7.423 
 1284.080 	 7.427 
 1284.270 	 7.425 
 1284.455 	 7.423 
 1284.645 	 7.426 
 1284.830 	 7.420 
 1285.020 	 7.418 
 1285.210 	 7.422 
 1285.395 	 7.424 
 1285.585 	 7.427 
 1285.770 	 7.426 
 1285.960 	 7.422 
 1286.150 	 7.421 
 1286.335 	 7.419 
 1286.525 	 7.427 
 1286.710 	 7.427 
 1286.900 	 7.425 
 1287.090 	 7.423 
 1287.275 	 7.425 
 1287.465 	 7.420 
 1287.650 	 7.418 
